Period,Year,Month,Month_Name,PSGC_Code,Province,Location,Geography_Status,Current_Region_XII,Model_Eligible,Reported_HIV_Cases,Case_Data_Status,Total_Population,Population_Data_Status,Population_Density_per_km2,Density_Data_Status,Active_Testing_Centers,Center_Data_Status,Cases_per_100k_Monthly,Rolling_12M_Cases,Rolling_12M_Rate_per_100k,Six_Month_Growth_pct,Facility_Need_Score,Facility_Need_Alert,Recommended_Additional_Centers,Source_Notes
01/11/2015,2015,11,November,1206503000,Sultan Kudarat,ESPERANZA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,64635,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,199.306,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.547149,-100,38.579,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1230800000,General Santos City,GENERAL SANTOS,CURRENT REGION XII,Yes,Yes,4,CONSTRAINED_DEVELOPMENT_SIMULATION,592903,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,1202.887,DEVELOPMENT_ESTIMATE,2,DEVELOPMENT_ESTIMATE,0.674647,65,10.963007,32.143,83.182,CRITICAL,4,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208002000,Sarangani,GLAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,102043,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,146.403,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,2,1.959958,200,45.777,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206504000,Sultan Kudarat,ISULAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,88270,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,163.07,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,5,5.664439,-33.333,41.508,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204703000,Cotabato,KABACAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,68150,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,152.087,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,4.402054,100,60.337,HIGH,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206505000,Sultan Kudarat,KALAMANSIG,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,45967,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,65.742,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208003000,Sarangani,KIAMBA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,60233,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,145.49,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204704000,Cotabato,KIDAPAWAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,136808,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,381.612,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,8,5.847611,-40,56.448,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206306000,South Cotabato,KORONADAL,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,170082,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,614.014,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0.587952,25,14.698792,-7.692,86.421,CRITICAL,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206319000,South Cotabato,LAKE SEBU,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,73643,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,104.905,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,4.073707,-50,48.54,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206508000,Sultan Kudarat,LAMBAYONG,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,71097,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,286.22,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.406529,100,53.344,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206506000,Sultan Kudarat,LEBAK,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,81563,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,158.683,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204705000,Cotabato,LIBUNGAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,50740,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,294.145,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,5.912495,100,62.854,HIGH,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206507000,Sultan Kudarat,LUTAYAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,57469,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,212.063,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204710000,Cotabato,M'LANG,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,85966,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,275.444,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,1.163251,5,5.816253,50,47.435,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208004000,Sarangani,MAASIM,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,59548,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,119.096,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.679318,-100,38.799,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204706000,Cotabato,MAGPET,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,48542,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,64.26,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208005000,Sarangani,MAITUM,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,40577,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,125.083,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,2.46445,100,48.107,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204707000,Cotabato,MAKILALA,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,77437,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,225.37,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,1.291372,2,2.582745,200,56.305,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208006000,Sarangani,MALAPATAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,72310,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,118.677,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,2,2.765869,-100,41.61,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1208007000,Sarangani,MALUNGON,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,94515,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,126.02,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,2,2.116066,0,36.656,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204708000,Cotabato,MATALAM,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,71433,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,150.069,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.399913,100,53.333,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204709000,Cotabato,MIDSAYAP,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,100773,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,347.493,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,2,1.984659,0,38.001,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206311000,South Cotabato,NORALA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,42572,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,346.96,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,4,9.395847,0,55.16,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206509000,Sultan Kudarat,PALIMBANG,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,73376,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,151.603,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204711000,Cotabato,PIGKAWAYAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,47071,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,138.403,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,6.373351,100,56.622,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204712000,Cotabato,PIKIT,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,58997,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,97.58,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.695001,100,53.825,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206312000,South Cotabato,POLOMOLOK,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,152356,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,449.428,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0.656357,13,8.532647,-14.286,68.65,HIGH,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,39042,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,187.342,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204713000,Cotabato,PRESIDENT ROXAS,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,45089,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,72.936,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,2.217836,100,47.696,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206318000,South Cotabato,SANTO NIÑO,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,36038,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,327.916,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,2,5.549698,-100,39.249,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,42288,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,51.295,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,2.364737,100,47.941,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206313000,South Cotabato,SURALLAH,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,79691,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,147.494,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,4,5.019387,0,39.788,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206316000,South Cotabato,T'BOLI,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,91857,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,102.542,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,4,4.354595,-66.667,36.722,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206511000,Sultan Kudarat,TACURONG,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,99774,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,650.417,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,1.002265,10,10.022651,0,59.148,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206314000,South Cotabato,TAMPAKAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,37186,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,95.178,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,2,5.378368,-100,38.964,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206315000,South Cotabato,TANTANGAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,42609,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,336.033,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,7.040766,-50,46.485,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1204714000,Cotabato,TULUNAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,54330,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,241.467,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,1206317000,South Cotabato,TUPI,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,68655,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,301.118,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,4,5.826233,0,56.21,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/11/2015,2015,11,November,UNKNOWN,Unspecified,UNALLOCATED/UNKNOWN,UNMAPPED / UNKNOWN RESIDENCE,No,No,0,CONSTRAINED_DEVELOPMENT_SIMULATION,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,0,,0,,NON-SPATIAL,,Consolidated unknown-location residual retained only for regional reconciliation.
01/12/2015,2015,12,December,1208001000,Sarangani,ALABEL,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,78893,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,154.692,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,1.26754,2,2.535079,200,56.225,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204701000,Cotabato,ALAMADA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,62815,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,79.765,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.591976,100,53.653,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204717000,Cotabato,ALEOSAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,33559,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,148.886,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,2.979827,-100,33.966,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204715000,Cotabato,ANTIPAS,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,23823,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,104.395,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,4.197624,100,50.996,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204718000,Cotabato,ARAKAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,45483,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,65.613,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,2.198624,100,47.664,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206501000,Sultan Kudarat,BAGUMBAYAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,61233,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,91.107,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206302000,South Cotabato,BANGA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,79900,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,332.363,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,5,6.257822,-75,37.28,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204716000,Cotabato,BANISILAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,42356,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,73.318,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204702000,Cotabato,CARMEN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,70031,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,62.972,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.427939,100,53.38,MODERATE,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206502000,Sultan Kudarat,COLUMBIO,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,29419,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,34.529,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1908703000,Maguindanao del Norte / historical Region XII,COTABATO CITY,HISTORICAL REGION XII / CURRENT BARMM,No,Historical-only,1,CONSTRAINED_DEVELOPMENT_SIMULATION,322094,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,1830.08,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0.310468,18,5.588431,-36.364,67.087,HIGH,1,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206503000,Sultan Kudarat,ESPERANZA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,64718,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,199.562,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,1,1.545165,-100,38.575,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1230800000,General Santos City,GENERAL SANTOS,CURRENT REGION XII,Yes,Yes,5,CONSTRAINED_DEVELOPMENT_SIMULATION,594028,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,1205.169,DEVELOPMENT_ESTIMATE,2,DEVELOPMENT_ESTIMATE,0.841711,67,11.27893,-18.919,79.879,CRITICAL,4,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1208002000,Sarangani,GLAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,102177,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,146.595,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0,2,1.957388,0,38.307,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206504000,Sultan Kudarat,ISULAN,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,88388,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,163.288,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,1.131375,5,5.656876,-33.333,41.525,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204703000,Cotabato,KABACAN,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,68238,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,152.283,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,3,4.396377,-50,49.077,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1206505000,Sultan Kudarat,KALAMANSIG,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,46024,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,65.824,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,35.5,LOW,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1208003000,Sarangani,KIAMBA,CURRENT REGION XII,Yes,Yes,0,CONSTRAINED_DEVELOPMENT_SIMULATION,60310,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,145.676,DEVELOPMENT_ESTIMATE,0,DEVELOPMENT_ESTIMATE,0,0,0,0,42.5,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
01/12/2015,2015,12,December,1204704000,Cotabato,KIDAPAWAN,CURRENT REGION XII,Yes,Yes,1,CONSTRAINED_DEVELOPMENT_SIMULATION,137021,OFFICIAL_2024_ANCHOR_WITH_DEVELOPMENT_BACKCAST,382.206,DEVELOPMENT_ESTIMATE,1,DEVELOPMENT_ESTIMATE,0.729815,9,6.568336,-50,57.952,MODERATE,0,Cases constrained to DOH regional and reconciled municipality margins; population anchored to PSA 2024 POPCEN.
